3.0581955e-1 -4.79593e0 9.336336e-11 9.336336e-11
5.0988956e-1 -4.79593e0 7.904567e-11 7.904567e-11
7.1395956e-1 -4.79593e0 6.157666e-11 6.157666e-11
9.1802957e-1 -4.79593e0 4.41344e-11 4.41344e-11
1.12209958e0 -4.79593e0 2.91047e-11 2.91047e-11
1.3261696e0 -4.79593e0 1.765965e-11 1.765965e-11
1.5302396e0 -4.79593e0 9.859038e-12 9.859038e-12
1.7343095e0 -4.79593e0 5.064131e-12 5.064131e-12
1.9383795e0 -4.79593e0 2.393352e-12 2.393352e-12
2.1424495e0 -4.79593e0 1.040726e-12 1.040726e-12
2.3465195e0 -4.79593e0 4.163849e-13 4.163849e-13
2.5505894e0 -4.79593e0 1.53276e-13 1.53276e-13
2.7546594e0 -4.79593e0 5.191513e-14 5.191513e-14
2.9587294e0 -4.79593e0 1.617845e-14 1.617845e-14
3.1627994e0 -4.79593e0 4.638823e-15 4.638823e-15
3.3668694e0 -4.79593e0 1.223763e-15 1.223763e-15
3.5709393e0 -4.79593e0 2.970506e-16 2.970506e-16
3.7750093e0 -4.79593e0 6.634189e-17 6.634189e-17
3.9790793e0 -4.79593e0 1.363216e-17 1.363216e-17
4.1831493e0 -4.79593e0 2.577335e-18 2.577335e-18
4.3872192e0 -4.79593e0 4.483418e-19 4.483418e-19
4.5912892e0 -4.79593e0 7.17601e-20 7.17601e-20
4.7953592e0 -4.79593e0 1.056737e-20 1.056737e-20
4.9994292e0 -4.79593e0 1.431819e-21 1.431819e-21

-5.0e0 -4.59186e0 9.669998e-21 9.669998e-21
-4.79593e0 -4.59186e0 7.138464e-20 7.138464e-20
-4.59186e0 -4.59186e0 4.848558e-19 4.848558e-19
-4.38779e0 -4.59186e0 3.030025e-18 3.030025e-18
-4.1837201e0 -4.59186e0 1.742241e-17 1.742241e-17
-3.9796501e0 -4.59186e0 9.217343e-17 9.217343e-17
-3.7755801e0 -4.59186e0 4.48667e-16 4.48667e-16
-3.5715102e0 -4.59186e0 2.009369e-15 2.009369e-15
-3.3674402e0 -4.59186e0 8.280276e-15 8.280276e-15
-3.1633702e0 -4.59186e0 3.139386e-14 3.139386e-14
-2.9593002e0 -4.59186e0 1.095143e-13 1.095143e-13
-2.7552303e0 -4.59186e0 3.515086e-13 3.515086e-13
-2.5511603e0 -4.59186e0 1.03805e-12 1.03805e-12
-2.3470903e0 -4.59186e0 2.820561e-12 2.820561e-12
-2.1430203e0 -4.59186e0 7.051657e-12 7.051657e-12
-1.9389503e0 -4.59186e0 1.62201e-11 1.62201e-11
-1.7348804e0 -4.59186e0 3.432819e-11 3.432819e-11
-1.5308104e0 -4.59186e0 6.684709e-11 6.684709e-11
-1.3267404e0 -4.59186e0 1.197655e-10 1.197655e-10
-1.1226704e0 -4.59186e0 1.974315e-10 1.974315e-10
-9.186005e-1 -4.59186e0 2.994533e-10 2.994533e-10
-7.1453049e-1 -4.59186e0 4.17895e-10 4.17895e-10
-5.1046048e-1 -4.59186e0 5.365807e-10 5.365807e-10
-3.0639047e-1 -4.59186e0 6.339166e-10 6.339166e-10
-1.0232047e-1 -4.59186e0 6.890594e-10 6.890594e-10
1.0174954e-1 -4.59186e0 6.891429e-10 6.891429e-10
3.0581955e-1 -4.59186e0 6.341415e-10 6.341415e-10
5.0988956e-1 -4.59186e0 5.368999e-10 5.368999e-10
7.1395956e-1 -4.59186e0 4.182393e-10 4.182393e-10
9.1802957e-1 -4.59186e0 2.997699e-10 2.997699e-10
1.12209958e0 -4.59186e0 1.97684e-10 1.97684e-10
1.3261696e0 -4.59186e0 1.199464e-10 1.199464e-10
1.5302396e0 -4.59186e0 6.696404e-11 6.696404e-11
1.7343095e0 -4.59186e0 3.439655e-11 3.439655e-11
1.9383795e0 -4.59186e0 1.625601e-11 1.625601e-11
2.1424495e0 -4.59186e0 7.068877e-12 7.068877e-12
2.3465195e0 -4.59186e0 2.828163e-12 2.828163e-12
2.5505894e0 -4.59186e0 1.04108e-12 1.04108e-12
2.7546594e0 -4.59186e0 3.526154e-13 3.526154e-13
2.9587294e0 -4.59186e0 1.098856e-13 1.098856e-13
3.1627994e0 -4.59186e0 3.150781e-14 3.150781e-14
3.3668694e0 -4.59186e0 8.312157e-15 8.312157e-15
3.5709393e0 -4.59186e0 2.017622e-15 2.017622e-15
3.7750093e0 -4.59186e0 4.506046e-16 4.506046e-16
3.9790793e0 -4.59186e0 9.259314e-17 9.259314e-17
4.1831493e0 -4.59186e0 1.750557e-17 1.750557e-17
4.3872192e0 -4.59186e0 3.04523e-18 3.04523e-18
4.5912892e0 -4.59186e0 4.874045e-19 4.874045e-19
4.7953592e0 -4.59186e0 7.177634e-20 7.177634e-20
4.9994292e0 -4.59186e0 9.725346e-21 9.725346e-21

-5.0e0 -4.38779e0 6.04306e-20 6.04306e-20
-4.79593e0 -4.38779e0 4.461058e-19 4.461058e-19
-4.59186e0 -4.38779e0 3.030025e-18 3.030025e-18
-4.38779e0 -4.38779e0 1.893561e-17 1.893561e-17
-4.1837201e0 -4.38779e0 1.088774e-16 1.088774e-16
-3.9796501e0 -4.38779e0 5.760167e-16 5.760167e-16
-3.7755801e0 -4.38779e0 2.803822e-15 2.803822e-15
-3.5715102e0 -4.38779e0 1.255734e-14 1.255734e-14
-3.3674402e0 -4.38779e0 5.174576e-14 5.174576e-14
-3.1633702e0 -4.38779e0 1.961923e-13 1.961923e-13
-2.9593002e0 -4.38779e0 6.844095e-13 6.844095e-13
-2.7552303e0 -4.38779e0 2.196704e-12 2.196704e-12
-2.5511603e0 -4.38779e0 6.487344e-12 6.487344e-12
